#,Timestamp,ID (hex),DLC,Data (hex),Type
463,16:25:27.606,0x05B,8,7F 00 00 00 04 00 00 00,STD
464,16:25:27.637,0x083,8,00 00 95 0B 93 0B 38 04,STD
465,16:25:27.653,0x084,8,84 85 01 01 00 06 2B 01,STD
466,16:25:27.684,0x032,8,00 00 01 00 00 00 00 01,STD
467,16:25:27.700,0x085,8,00 00 03 00 00 00 01 00,STD
468,16:25:27.731,0x086,8,02 5C 02 1E 00 01 01 01,STD
469,16:25:27.747,0x087,8,00 04 01 64 01 01 09 03,STD
470,16:25:27.778,0x088,8,06 1E 28 42 58 00 00 00,STD
471,16:25:27.810,0x089,8,06 04 04 04 04 00 00 00,STD
472,16:25:27.825,0x08A,8,06 00 00 00 00 00 00 00,STD
473,16:25:27.857,0x00B,8,13 7F 64 64 04 04 00 00,STD
474,16:25:27.857,0x033,8,00 00 64 64 00 00 00 00,STD
475,16:25:27.872,0x08C,8,00 00 00 00 00 00 00 00,STD
476,16:25:27.904,0x08D,8,01 00 02 00 00 00 00 04,STD
477,16:25:27.920,0x08E,8,00 02 00 00 14 14 00 00,STD
478,16:25:27.951,0x08F,8,0D 00 03 01 00 00 00 00,STD
479,16:25:27.982,0x091,8,01 03 00 00 00 00 02 00,STD
480,16:25:27.998,0x092,8,00 01 01 01 03 02 02 03,STD
481,16:25:28.030,0x032,8,00 00 01 00 00 00 00 01,STD
482,16:25:28.045,0x093,8,01 01 39 0D 00 06 03 01,STD
483,16:25:28.124,0x036,8,00 00 00 00 00 00 00 00,STD
484,16:25:28.406,0x033,8,00 00 64 64 00 00 00 00,STD
485,16:25:28.422,0x027,8,F0 00 00 00 00 00 00 00,STD
486,16:25:28.500,0x02B,8,F2 00 00 00 00 00 00 00,STD
487,16:25:28.579,0x032,8,00 00 01 00 00 00 00 01,STD
488,16:25:28.594,0x034,8,04 00 00 00 00 00 00 00,STD
489,16:25:28.625,0x035,8,01 00 38 00 00 00 1F 00,STD
490,16:25:28.641,0x05A,8,00 00 00 00 00 00 00 00,STD
491,16:25:28.672,0x05B,8,7F 00 00 00 04 00 00 00,STD
492,16:25:28.892,0x083,8,00 00 95 0B 93 0B 38 04,STD
493,16:25:28.923,0x084,8,84 85 01 01 00 05 2B 01,STD
494,16:25:28.938,0x033,8,00 00 64 64 00 00 00 00,STD
495,16:25:28.970,0x085,8,00 00 03 00 00 00 01 00,STD
496,16:25:28.986,0x086,8,02 5C 02 1E 00 01 01 01,STD
497,16:25:29.017,0x087,8,00 04 01 64 01 01 09 03,STD
498,16:25:29.033,0x088,8,07 1E 28 42 58 00 00 00,STD
499,16:25:29.064,0x089,8,07 04 04 04 04 00 00 00,STD
500,16:25:29.095,0x08A,8,07 00 00 00 00 00 00 00,STD
501,16:25:29.111,0x032,8,00 00 01 00 00 00 00 01,STD
502,16:25:29.142,0x08C,8,00 00 00 00 00 00 00 00,STD
503,16:25:29.159,0x08D,8,01 00 02 00 00 00 00 04,STD
504,16:25:29.190,0x08E,8,00 02 00 00 14 14 00 00,STD
505,16:25:29.205,0x08F,8,0D 00 03 01 00 00 00 00,STD
506,16:25:29.237,0x091,8,01 03 00 00 00 00 02 00,STD
507,16:25:29.252,0x029,2,02 00,STD
508,16:25:29.253,0x029,2,02 01,STD
509,16:25:29.268,0x092,8,00 01 01 01 03 02 02 03,STD
510,16:25:29.284,0x033,8,00 00 64 64 00 00 00 00,STD
511,16:25:29.315,0x093,8,01 01 39 0D 00 06 03 01,STD
512,16:25:29.377,0x036,8,00 00 00 00 00 00 00 00,STD
513,16:25:29.456,0x032,8,00 00 01 00 00 00 00 01,STD
514,16:25:29.487,0x027,8,F1 00 00 00 00 00 00 00,STD
515,16:25:29.549,0x02B,8,F0 00 00 00 00 00 00 00,STD
516,16:25:29.831,0x033,8,00 00 64 64 00 00 00 00,STD
517,16:25:29.863,0x034,8,04 00 00 00 00 00 00 00,STD
518,16:25:29.878,0x035,8,01 00 38 00 00 00 1F 00,STD
519,16:25:29.910,0x05A,8,00 00 00 00 00 00 00 00,STD
520,16:25:29.941,0x05B,8,7F 00 00 00 04 00 00 00,STD
521,16:25:29.956,0x083,8,00 00 95 0B 93 0B 38 04,STD
522,16:25:29.988,0x084,8,84 85 01 01 00 05 2B 01,STD
523,16:25:30.004,0x032,8,00 00 01 00 00 00 00 01,STD
524,16:25:30.035,0x085,8,00 00 03 00 00 00 01 00,STD
525,16:25:30.051,0x086,8,02 5C 02 1E 00 01 01 01,STD
526,16:25:30.082,0x087,8,00 04 01 64 01 01 09 03,STD
527,16:25:30.098,0x088,8,00 1E 28 42 58 00 00 00,STD
528,16:25:30.332,0x089,8,00 12 12 12 15 00 00 00,STD
529,16:25:30.348,0x08A,8,00 01 02 02 01 00 00 00,STD
530,16:25:30.379,0x033,8,00 00 64 64 00 00 00 00,STD
531,16:25:30.394,0x08C,8,00 00 00 00 00 00 00 00,STD
532,16:25:30.426,0x08D,8,01 00 02 00 00 00 00 04,STD
533,16:25:30.442,0x08E,8,00 02 00 00 14 14 00 00,STD
534,16:25:30.473,0x08F,8,0D 00 03 01 00 00 00 00,STD
535,16:25:30.504,0x091,8,01 03 00 00 00 00 02 00,STD
536,16:25:30.520,0x092,8,00 01 01 01 03 02 02 03,STD
537,16:25:30.551,0x032,8,00 00 01 00 00 00 00 01,STD
538,16:25:30.567,0x093,8,01 01 39 0D 00 06 03 01,STD
539,16:25:30.645,0x036,8,00 00 00 00 00 00 00 00,STD
540,16:25:30.723,0x033,8,00 00 64 64 00 00 00 00,STD
541,16:25:30.739,0x027,8,F0 00 00 00 00 00 00 00,STD
542,16:25:30.817,0x02B,8,F1 00 00 00 00 00 00 00,STD
543,16:25:30.895,0x032,8,00 00 01 00 00 00 00 01,STD
544,16:25:30.911,0x034,8,04 00 00 00 00 00 00 00,STD
545,16:25:30.942,0x035,8,01 00 38 00 00 00 1F 00,STD
546,16:25:30.958,0x05A,8,00 00 00 00 00 00 00 00,STD
547,16:25:30.989,0x05B,8,7F 00 00 00 04 00 00 00,STD
548,16:25:31.224,0x083,8,00 00 95 0B 93 0B 38 04,STD
549,16:25:31.239,0x084,8,84 85 01 01 00 05 2B 01,STD
550,16:25:31.271,0x033,8,00 00 64 64 00 00 00 00,STD
551,16:25:31.286,0x085,8,00 00 03 00 00 00 01 00,STD
552,16:25:31.318,0x086,8,02 5C 02 1E 00 01 01 01,STD
553,16:25:31.349,0x087,8,00 04 01 64 01 01 09 03,STD
554,16:25:31.365,0x088,8,01 1E 28 42 58 00 00 00,STD
555,16:25:31.396,0x089,8,01 04 04 04 04 00 00 00,STD
556,16:25:31.412,0x08A,8,01 00 00 00 00 00 00 00,STD
557,16:25:31.443,0x032,8,00 00 01 00 00 00 00 01,STD
558,16:25:31.459,0x08C,8,00 00 00 00 00 00 00 00,STD
559,16:25:31.490,0x08D,8,01 00 02 00 00 00 00 04,STD
560,16:25:31.521,0x08E,8,00 02 00 00 14 14 00 00,STD
561,16:25:31.537,0x08F,8,0D 00 03 01 00 00 00 00,STD
562,16:25:31.757,0x091,8,01 03 00 00 00 00 02 00,STD
563,16:25:31.788,0x092,8,00 01 01 01 03 02 02 03,STD
564,16:25:31.803,0x033,8,00 00 64 64 00 00 00 00,STD
565,16:25:31.835,0x093,8,01 01 39 0D 00 06 03 01,STD
566,16:25:31.913,0x036,8,00 00 00 00 00 00 00 00,STD
567,16:25:31.976,0x032,8,00 00 01 00 00 00 00 01,STD
568,16:25:32.007,0x027,8,F1 00 00 00 00 00 00 00,STD
569,16:25:32.085,0x02B,8,F2 00 00 00 00 00 00 00,STD
570,16:25:32.149,0x033,8,00 00 64 64 00 00 00 00,STD
571,16:25:32.181,0x034,8,04 00 00 00 00 00 00 00,STD
572,16:25:32.197,0x035,8,01 00 38 00 00 00 1F 00,STD
573,16:25:32.228,0x05A,8,00 00 00 00 00 00 00 00,STD
574,16:25:32.244,0x05B,8,7F 00 00 00 04 00 00 00,STD
575,16:25:32.275,0x083,8,00 00 95 0B 93 0B 38 04,STD
576,16:25:32.307,0x084,8,84 85 01 01 00 05 2B 01,STD
577,16:25:32.323,0x032,8,00 00 01 00 00 00 00 01,STD
578,16:25:32.355,0x085,8,00 00 03 00 00 00 01 00,STD
579,16:25:32.371,0x086,8,02 5C 02 1E 00 01 01 01,STD
580,16:25:32.403,0x087,8,00 04 01 64 01 01 09 03,STD
581,16:25:32.418,0x088,8,02 1E 28 42 58 00 00 00,STD
582,16:25:32.653,0x089,8,02 04 04 04 04 00 00 00,STD
583,16:25:32.684,0x08A,8,02 00 00 00 00 00 00 00,STD
584,16:25:32.699,0x033,8,00 00 64 64 00 00 00 00,STD
585,16:25:32.731,0x08C,8,00 00 00 00 00 00 00 00,STD
586,16:25:32.747,0x08D,8,01 00 02 00 00 00 00 04,STD
587,16:25:32.778,0x08E,8,00 02 00 00 14 14 00 00,STD
588,16:25:32.794,0x08F,8,0D 00 03 01 00 00 00 00,STD
589,16:25:32.825,0x091,8,01 03 00 00 00 00 02 00,STD
590,16:25:32.856,0x092,8,00 01 01 01 03 02 02 03,STD
591,16:25:32.872,0x032,8,00 00 01 00 00 00 00 01,STD
592,16:25:32.903,0x093,8,01 01 39 0D 00 06 03 01,STD
593,16:25:32.966,0x036,8,00 00 00 00 00 00 00 00,STD
594,16:25:33.247,0x033,8,00 00 64 64 00 00 00 00,STD
595,16:25:33.263,0x027,8,F0 00 00 00 00 00 00 00,STD
596,16:25:33.341,0x02B,8,F0 00 00 00 00 00 00 00,STD
597,16:25:33.419,0x032,8,00 00 01 00 00 00 00 01,STD
598,16:25:33.435,0x034,8,04 00 00 00 00 00 00 00,STD
599,16:25:33.466,0x035,8,01 00 38 00 00 00 1F 00,STD
600,16:25:33.482,0x05A,8,00 00 00 00 00 00 00 00,STD
601,16:25:33.513,0x05B,8,7F 00 00 00 04 00 00 00,STD
602,16:25:33.544,0x083,8,00 00 95 0B 93 0B 38 04,STD
603,16:25:33.560,0x084,8,84 85 01 01 00 05 2B 01,STD
604,16:25:33.591,0x033,8,00 00 64 64 00 00 00 00,STD
605,16:25:33.607,0x085,8,00 00 03 00 00 00 01 00,STD
606,16:25:33.638,0x086,8,02 5C 02 1E 00 01 01 01,STD
607,16:25:33.654,0x087,8,00 04 01 64 01 01 09 03,STD
608,16:25:33.685,0x088,8,03 1E 28 42 58 00 00 00,STD
609,16:25:33.702,0x089,8,03 04 04 04 04 00 00 00,STD
610,16:25:33.733,0x08A,8,03 00 00 00 00 00 00 00,STD
611,16:25:33.764,0x032,8,00 00 01 00 00 00 00 01,STD
612,16:25:33.780,0x08C,8,00 00 00 00 00 00 00 00,STD
613,16:25:33.811,0x08D,8,01 00 02 00 00 00 00 04,STD
614,16:25:33.827,0x08E,8,00 02 00 00 14 14 00 00,STD
615,16:25:33.858,0x08F,8,0D 00 03 01 00 00 00 00,STD
616,16:25:34.094,0x091,8,01 03 00 00 00 00 02 00,STD
617,16:25:34.110,0x092,8,00 01 01 01 03 02 02 03,STD
618,16:25:34.141,0x033,8,00 00 64 64 00 00 00 00,STD
619,16:25:34.157,0x093,8,01 01 39 0D 00 06 03 01,STD
620,16:25:34.235,0x036,8,00 00 00 00 00 00 00 00,STD
621,16:25:34.313,0x032,8,00 00 01 00 00 00 00 01,STD
622,16:25:34.329,0x027,8,F1 00 00 00 00 00 00 00,STD
623,16:25:34.407,0x02B,8,F1 00 00 00 00 00 00 00,STD
624,16:25:34.673,0x033,8,00 00 64 64 00 00 00 00,STD
625,16:25:34.704,0x034,8,04 00 00 00 00 00 00 00,STD
626,16:25:34.720,0x035,8,01 00 38 00 00 00 1F 00,STD
627,16:25:34.751,0x05A,8,00 00 00 00 00 00 00 00,STD
628,16:25:34.767,0x05B,8,7F 00 00 00 04 00 00 00,STD
629,16:25:34.798,0x083,8,00 00 95 0B 93 0B 38 04,STD
630,16:25:34.830,0x084,8,84 85 01 01 00 05 2B 01,STD
631,16:25:34.846,0x032,8,00 00 01 00 00 00 00 01,STD
632,16:25:34.877,0x085,8,00 00 03 00 00 00 01 00,STD
633,16:25:34.893,0x086,8,02 5C 02 1E 00 01 01 01,STD
634,16:25:34.925,0x087,8,00 04 01 64 01 01 09 03,STD
635,16:25:34.940,0x088,8,04 1E 28 42 58 00 00 00,STD
636,16:25:34.972,0x089,8,04 04 04 04 04 00 00 00,STD
637,16:25:35.003,0x08A,8,04 00 00 00 00 00 00 00,STD
638,16:25:35.019,0x033,8,00 00 64 64 00 00 00 00,STD
639,16:25:35.050,0x08C,8,00 00 00 00 00 00 00 00,STD
640,16:25:35.066,0x08D,8,01 00 02 00 00 00 00 04,STD
641,16:25:35.097,0x08E,8,00 02 00 00 14 14 00 00,STD
642,16:25:35.113,0x08F,8,0D 00 03 01 00 00 00 00,STD
643,16:25:35.144,0x091,8,01 03 00 00 00 00 02 00,STD
644,16:25:35.160,0x092,8,00 01 01 01 03 02 02 03,STD
645,16:25:35.191,0x032,8,00 00 01 00 00 00 00 01,STD
646,16:25:35.222,0x093,8,01 01 39 0D 00 06 03 01,STD
647,16:25:35.285,0x036,8,00 00 00 00 00 00 00 00,STD
648,16:25:35.566,0x033,8,00 00 64 64 00 00 00 00,STD
649,16:25:35.598,0x027,8,F0 00 00 00 00 00 00 00,STD
650,16:25:35.660,0x02B,8,F2 00 00 00 00 00 00 00,STD
651,16:25:35.739,0x032,8,00 00 01 00 00 00 00 01,STD
652,16:25:35.770,0x034,8,04 00 00 00 00 00 00 00,STD
653,16:25:35.786,0x035,8,01 00 38 00 00 00 1F 00,STD
654,16:25:35.817,0x05A,8,00 00 00 00 00 00 00 00,STD
655,16:25:35.832,0x05B,8,7F 00 00 00 04 00 00 00,STD
656,16:25:36.067,0x083,8,00 00 95 0B 93 0B 38 04,STD
657,16:25:36.083,0x084,8,84 85 01 01 00 05 2B 01,STD
658,16:25:36.114,0x033,8,00 00 64 64 00 00 00 00,STD
659,16:25:36.130,0x085,8,00 00 03 00 00 00 01 00,STD
660,16:25:36.161,0x086,8,02 5C 02 1E 00 01 01 01,STD
661,16:25:36.177,0x087,8,00 04 01 64 01 01 09 03,STD
662,16:25:36.208,0x088,8,05 1E 28 42 58 00 00 00,STD
663,16:25:36.239,0x089,8,05 04 04 04 04 00 00 00,STD
664,16:25:36.256,0x08A,8,05 00 00 00 00 00 00 00,STD
665,16:25:36.287,0x032,8,00 00 01 00 00 00 00 01,STD
666,16:25:36.303,0x08C,8,00 00 00 00 00 00 00 00,STD
667,16:25:36.334,0x08D,8,01 00 02 00 00 00 00 04,STD
668,16:25:36.350,0x08E,8,00 02 00 00 14 14 00 00,STD
669,16:25:36.381,0x08F,8,0D 00 03 01 00 00 00 00,STD
670,16:25:36.397,0x091,8,01 03 00 00 00 00 02 00,STD
671,16:25:36.428,0x092,8,00 01 01 01 03 02 02 03,STD
672,16:25:36.459,0x033,8,00 00 64 64 00 00 00 00,STD
673,16:25:36.474,0x093,8,01 01 39 0D 00 06 03 01,STD
674,16:25:36.552,0x036,8,00 00 00 00 00 00 00 00,STD
675,16:25:36.631,0x032,8,00 00 01 00 00 00 00 01,STD
676,16:25:36.646,0x027,8,F1 00 00 00 00 00 00 00,STD
677,16:25:36.725,0x02B,8,F0 00 00 00 00 00 00 00,STD
678,16:25:37.007,0x033,8,00 00 64 64 00 00 00 00,STD
679,16:25:37.023,0x034,8,04 00 00 00 00 00 00 00,STD
680,16:25:37.054,0x035,8,01 00 38 00 00 00 1F 00,STD
681,16:25:37.069,0x05A,8,00 00 00 00 00 00 00 00,STD
682,16:25:37.101,0x05B,8,7F 00 00 00 04 00 00 00,STD
683,16:25:37.132,0x083,8,00 00 95 0B 93 0B 38 04,STD
684,16:25:37.148,0x084,8,84 85 01 01 00 05 2B 01,STD
685,16:25:37.179,0x032,8,00 00 01 00 00 00 00 01,STD
686,16:25:37.195,0x085,8,00 00 03 00 00 00 01 00,STD
687,16:25:37.226,0x086,8,02 5C 02 1E 00 01 01 01,STD
688,16:25:37.242,0x087,8,00 04 01 64 01 01 09 03,STD
689,16:25:37.273,0x088,8,06 1E 28 42 58 00 00 00,STD
690,16:25:37.492,0x089,8,06 04 04 04 04 00 00 00,STD
691,16:25:37.524,0x08A,8,06 00 00 00 00 00 00 00,STD
692,16:25:37.539,0x033,8,00 00 64 64 00 00 00 00,STD
693,16:25:37.570,0x08C,8,00 00 00 00 00 00 00 00,STD
694,16:25:37.586,0x08D,8,01 00 02 00 00 00 00 04,STD
695,16:25:37.618,0x08E,8,00 02 00 00 14 14 00 00,STD
696,16:25:37.649,0x08F,8,0D 00 03 01 00 00 00 00,STD
697,16:25:37.665,0x091,8,01 03 00 00 00 00 02 00,STD
698,16:25:37.696,0x092,8,00 01 01 01 03 02 02 03,STD
699,16:25:37.712,0x032,8,00 00 01 00 00 00 00 01,STD
700,16:25:37.743,0x093,8,01 01 39 0D 00 06 03 01,STD
701,16:25:37.806,0x036,8,00 00 00 00 00 00 00 00,STD
702,16:25:37.883,0x033,8,00 00 64 64 00 00 00 00,STD
703,16:25:37.915,0x027,8,F0 00 00 00 00 00 00 00,STD
704,16:25:37.993,0x02B,8,F1 00 00 00 00 00 00 00,STD
705,16:25:38.056,0x032,8,00 00 01 00 00 00 00 01,STD
706,16:25:38.087,0x034,8,04 00 00 00 00 00 00 00,STD
707,16:25:38.103,0x035,8,01 00 38 00 00 00 1F 00,STD
708,16:25:38.134,0x05A,8,00 00 00 00 00 00 00 00,STD
709,16:25:38.150,0x05B,8,7F 00 00 00 04 00 00 00,STD
710,16:25:38.384,0x083,8,00 00 95 0B 93 0B 38 04,STD
711,16:25:38.416,0x084,8,84 85 01 01 00 05 2B 01,STD
712,16:25:38.431,0x033,8,00 00 64 64 00 00 00 00,STD
713,16:25:38.463,0x085,8,00 00 03 00 00 00 01 00,STD
714,16:25:38.478,0x086,8,02 5C 02 1E 00 01 01 01,STD
715,16:25:38.510,0x087,8,00 04 01 64 01 01 09 03,STD
716,16:25:38.541,0x088,8,07 1E 28 42 58 00 00 00,STD
717,16:25:38.557,0x089,8,07 04 04 04 04 00 00 00,STD
718,16:25:38.587,0x08A,8,07 00 00 00 00 00 00 00,STD
719,16:25:38.603,0x032,8,00 00 01 00 00 00 00 01,STD
720,16:25:38.634,0x08C,8,00 00 00 00 00 00 00 00,STD
721,16:25:38.650,0x08D,8,01 00 02 00 00 00 00 04,STD
722,16:25:38.681,0x08E,8,00 02 00 00 14 14 00 00,STD
723,16:25:38.713,0x08F,8,0D 00 03 01 00 00 00 00,STD
724,16:25:38.932,0x091,8,01 03 00 00 00 00 02 00,STD
725,16:25:38.948,0x092,8,00 01 01 01 03 02 02 03,STD
726,16:25:38.980,0x033,8,00 00 64 64 00 00 00 00,STD
727,16:25:38.995,0x093,8,01 01 39 0D 00 06 03 01,STD
728,16:25:39.074,0x036,8,00 00 00 00 00 00 00 00,STD
729,16:25:39.153,0x032,8,00 00 01 00 00 00 00 01,STD
730,16:25:39.169,0x027,8,F1 00 00 00 00 00 00 00,STD
731,16:25:39.248,0x02B,8,F2 00 00 00 00 00 00 00,STD
732,16:25:39.327,0x033,8,00 00 64 64 00 00 00 00,STD
733,16:25:39.343,0x034,8,04 00 00 00 00 00 00 00,STD
734,16:25:39.375,0x035,8,01 00 38 00 00 00 1F 00,STD
735,16:25:39.391,0x05A,8,00 00 00 00 00 00 00 00,STD
736,16:25:39.423,0x05B,8,7F 00 00 00 04 00 00 00,STD
737,16:25:39.439,0x083,8,00 00 95 0B 93 0B 38 04,STD
738,16:25:39.471,0x084,8,84 85 01 01 00 06 2B 01,STD
739,16:25:39.486,0x032,8,00 00 01 00 00 00 00 01,STD
740,16:25:39.518,0x085,8,00 00 03 00 00 00 01 00,STD
741,16:25:39.534,0x086,8,02 5C 02 1E 00 01 01 01,STD
742,16:25:39.565,0x087,8,00 04 01 64 01 01 09 03,STD
743,16:25:39.597,0x088,8,00 1E 28 42 58 00 00 00,STD
744,16:25:39.817,0x089,8,00 12 12 12 15 00 00 00,STD
745,16:25:39.848,0x08A,8,00 01 02 02 01 00 00 00,STD
746,16:25:39.864,0x033,8,00 00 64 64 00 00 00 00,STD
747,16:25:39.895,0x08C,8,00 00 00 00 00 00 00 00,STD
748,16:25:39.927,0x08D,8,01 00 02 00 00 00 00 04,STD
749,16:25:39.942,0x08E,8,00 02 00 00 14 14 00 00,STD
750,16:25:39.974,0x08F,8,0D 00 03 01 00 00 00 00,STD
751,16:25:39.989,0x091,8,01 03 00 00 00 00 02 00,STD
752,16:25:40.020,0x092,8,00 01 01 01 03 02 02 03,STD
753,16:25:40.036,0x032,8,00 00 01 00 00 00 00 01,STD
754,16:25:40.067,0x093,8,01 01 39 0D 00 06 03 01,STD
755,16:25:40.145,0x036,8,00 00 00 00 00 00 00 00,STD
756,16:25:40.412,0x033,8,00 00 64 64 00 00 00 00,STD
757,16:25:40.427,0x027,8,F0 00 00 00 00 00 00 00,STD
758,16:25:40.506,0x02B,8,F0 00 00 00 00 00 00 00,STD
759,16:25:40.585,0x032,8,00 00 01 00 00 00 00 01,STD
760,16:25:40.600,0x034,8,04 00 00 00 00 00 00 00,STD
761,16:25:40.632,0x035,8,01 00 38 00 00 00 1F 00,STD
762,16:25:40.663,0x05A,8,00 00 00 00 00 00 00 00,STD
763,16:25:40.679,0x05B,8,7F 00 00 00 04 00 00 00,STD
764,16:25:40.710,0x083,8,00 00 95 0B 93 0B 38 04,STD
765,16:25:40.726,0x084,8,84 85 01 01 00 05 2B 01,STD
766,16:25:40.757,0x033,8,00 00 64 64 00 00 00 00,STD
767,16:25:40.773,0x085,8,00 00 03 00 00 00 01 00,STD
768,16:25:40.804,0x086,8,02 5C 02 1E 00 01 01 01,STD
769,16:25:40.820,0x087,8,00 04 01 64 01 01 09 03,STD
770,16:25:40.851,0x088,8,01 1E 28 42 58 00 00 00,STD
771,16:25:40.882,0x089,8,01 04 04 04 04 00 00 00,STD
772,16:25:40.898,0x08A,8,01 00 00 00 00 00 00 00,STD
773,16:25:40.929,0x032,8,00 00 01 00 00 00 00 01,STD
774,16:25:40.945,0x08C,8,00 00 00 00 00 00 00 00,STD
775,16:25:40.976,0x08D,8,01 00 02 00 00 00 00 04,STD
776,16:25:40.992,0x08E,8,00 02 00 00 14 14 00 00,STD
777,16:25:41.024,0x08F,8,0D 00 03 01 00 00 00 00,STD
778,16:25:41.259,0x091,8,01 03 00 00 00 00 02 00,STD
779,16:25:41.275,0x092,8,00 01 01 01 03 02 02 03,STD
780,16:25:41.306,0x033,8,00 00 64 64 00 00 00 00,STD
781,16:25:41.322,0x093,8,01 01 39 0D 00 06 03 01,STD
782,16:25:41.400,0x036,8,00 00 00 00 00 00 00 00,STD
783,16:25:41.478,0x032,8,00 00 01 00 00 00 00 01,STD
784,16:25:41.494,0x027,8,F1 00 00 00 00 00 00 00,STD
785,16:25:41.573,0x02B,8,F1 00 00 00 00 00 00 00,STD
786,16:25:41.839,0x033,8,00 00 64 64 00 00 00 00,STD
787,16:25:41.870,0x034,8,04 00 00 00 00 00 00 00,STD
788,16:25:41.886,0x035,8,01 00 38 00 00 00 1F 00,STD
789,16:25:41.917,0x05A,8,00 00 00 00 00 00 00 00,STD
790,16:25:41.948,0x05B,8,7F 00 00 00 04 00 00 00,STD
791,16:25:41.964,0x083,8,00 00 95 0B 93 0B 38 04,STD
792,16:25:41.996,0x084,8,84 85 01 01 00 06 2B 01,STD
793,16:25:42.011,0x032,8,00 00 01 00 00 00 00 01,STD
794,16:25:42.042,0x085,8,00 00 03 00 00 00 01 00,STD
795,16:25:42.058,0x086,8,02 5C 02 1E 00 01 01 01,STD
796,16:25:42.089,0x087,8,00 04 01 64 01 01 09 03,STD
797,16:25:42.120,0x088,8,02 1E 28 42 58 00 00 00,STD
798,16:25:42.136,0x089,8,02 04 04 04 04 00 00 00,STD
799,16:25:42.167,0x08A,8,02 00 00 00 00 00 00 00,STD
800,16:25:42.183,0x033,8,00 00 64 64 00 00 00 00,STD
801,16:25:42.214,0x08C,8,00 00 00 00 00 00 00 00,STD
802,16:25:42.230,0x08D,8,01 00 02 00 00 00 00 04,STD
803,16:25:42.261,0x08E,8,00 02 00 00 14 14 00 00,STD
804,16:25:42.293,0x08F,8,0D 00 03 01 00 00 00 00,STD
805,16:25:42.308,0x091,8,01 03 00 00 00 00 02 00,STD
806,16:25:42.339,0x092,8,00 01 01 01 03 02 02 03,STD
807,16:25:42.355,0x032,8,00 00 01 00 00 00 00 01,STD
808,16:25:42.386,0x093,8,01 01 39 0D 00 06 03 01,STD
809,16:25:42.465,0x036,8,00 00 00 00 00 00 00 00,STD
810,16:25:42.731,0x033,8,00 00 64 64 00 00 00 00,STD
811,16:25:42.762,0x027,8,F0 00 00 00 00 00 00 00,STD
812,16:25:42.841,0x02B,8,F2 00 00 00 00 00 00 00,STD
813,16:25:42.904,0x032,8,00 00 01 00 00 00 00 01,STD
814,16:25:42.935,0x034,8,04 00 00 00 00 00 00 00,STD
815,16:25:42.951,0x035,8,01 00 38 00 00 00 1F 00,STD
816,16:25:42.982,0x05A,8,00 00 00 00 00 00 00 00,STD
817,16:25:43.014,0x05B,8,7F 00 00 00 04 00 00 00,STD
818,16:25:43.233,0x083,8,00 00 95 0B 93 0B 38 04,STD
819,16:25:43.248,0x084,8,84 85 01 01 00 05 2B 01,STD
820,16:25:43.280,0x033,8,00 00 64 64 00 00 00 00,STD
821,16:25:43.296,0x085,8,00 00 03 00 00 00 01 00,STD
822,16:25:43.327,0x086,8,02 5C 02 1E 00 01 01 01,STD
823,16:25:43.358,0x087,8,00 04 01 64 01 01 09 03,STD
824,16:25:43.374,0x088,8,03 1E 28 42 58 00 00 00,STD
825,16:25:43.405,0x089,8,03 04 04 04 04 00 00 00,STD
826,16:25:43.421,0x08A,8,03 00 00 00 00 00 00 00,STD
827,16:25:43.452,0x032,8,00 00 01 00 00 00 00 01,STD
828,16:25:43.468,0x08C,8,00 00 00 00 00 00 00 00,STD
829,16:25:43.498,0x08D,8,01 00 02 00 00 00 00 04,STD
830,16:25:43.530,0x08E,8,00 02 00 00 14 14 00 00,STD
831,16:25:43.546,0x08F,8,0D 00 03 01 00 00 00 00,STD
832,16:25:43.577,0x091,8,01 03 00 00 00 00 02 00,STD
833,16:25:43.592,0x092,8,00 01 01 01 03 02 02 03,STD
834,16:25:43.624,0x033,8,00 00 64 64 00 00 00 00,STD
835,16:25:43.640,0x093,8,01 01 39 0D 00 06 03 01,STD
836,16:25:43.719,0x036,8,00 00 00 00 00 00 00 00,STD
837,16:25:43.797,0x032,8,00 00 01 00 00 00 00 01,STD
838,16:25:43.813,0x027,8,F1 00 00 00 00 00 00 00,STD
839,16:25:43.891,0x02B,8,F0 00 00 00 00 00 00 00,STD
840,16:25:44.172,0x033,8,00 00 64 64 00 00 00 00,STD
841,16:25:44.188,0x034,8,04 00 00 00 00 00 00 00,STD
842,16:25:44.220,0x035,8,01 00 38 00 00 00 1F 00,STD
843,16:25:44.235,0x05A,8,00 00 00 00 00 00 00 00,STD
844,16:25:44.267,0x05B,8,7F 00 00 00 04 00 00 00,STD
845,16:25:44.299,0x083,8,00 00 95 0B 93 0B 38 04,STD
846,16:25:44.315,0x084,8,84 85 01 01 00 05 2B 01,STD
847,16:25:44.346,0x032,8,00 00 01 00 00 00 00 01,STD
848,16:25:44.362,0x085,8,00 00 03 00 00 00 01 00,STD
849,16:25:44.394,0x086,8,02 5C 02 1E 00 01 01 01,STD
850,16:25:44.410,0x087,8,00 04 01 64 01 01 09 03,STD
851,16:25:44.441,0x088,8,04 1E 28 42 58 00 00 00,STD
852,16:25:44.661,0x089,8,04 04 04 04 04 00 00 00,STD
853,16:25:44.693,0x08A,8,04 00 00 00 00 00 00 00,STD
